participant_id,stage,technology,technology_raw,dimension_key,dimension,dimensions_raw
PROLIFIC_5eda1423dd2241017d85fd44,Implemented,Cooling system,Cooling system.,STIMULATION,Stimulation,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions."
PROLIFIC_698eea589bb7dd5212c5e3c9,Implemented,Envelope renovation,"Envelope renovation (e.g. wall/roof insulation, double windows).",FINANCIAL,Financial security,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_698eea589bb7dd5212c5e3c9,Implemented,Envelope renovation,"Envelope renovation (e.g. wall/roof insulation, double windows).",PHYSIOLOGICAL,Materiality,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_698eea589bb7dd5212c5e3c9,Implemented,Envelope renovation,"Envelope renovation (e.g. wall/roof insulation, double windows).",MEANING,Meaning,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_69b9bf5f0faac70cd0e24cf6,Implemented,Envelope renovation,Rooftop photovoltaic system (Solar PV).,FINANCIAL,Financial security,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses."
PROLIFIC_6a0daf62ec01cd69c04d1da8,Implemented,Smart home systems,Smart home devices.,FINANCIAL,Financial security,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies."
PROLIFIC_6a0daf62ec01cd69c04d1da8,Implemented,Smart home systems,Smart home devices.,SECURITY,Security,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies."
PROLIFIC_6990691f5ced735f10ff3bba,Implemented,Domestic hot water system,Domestic hot water system.,FINANCIAL,Financial security,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6990691f5ced735f10ff3bba,Implemented,Domestic hot water system,Domestic hot water system.,SECURITY,Security,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6990691f5ced735f10ff3bba,Implemented,Domestic hot water system,Domestic hot water system.,PHYSIOLOGICAL,Materiality,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_61034f24da19cc56177b8b59,Implemented,Domestic hot water system,Domestic hot water system.,FINANCIAL,Financial security,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_61034f24da19cc56177b8b59,Implemented,Domestic hot water system,Domestic hot water system.,SECURITY,Security,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_61034f24da19cc56177b8b59,Implemented,Domestic hot water system,Domestic hot water system.,AUTONOMY,Autonomy,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_697b1a2669af0b3f24790e20,Implemented,Envelope renovation,"Envelope renovation (e.g. wall/roof insulation, double windows).",FINANCIAL,Financial security,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_697b1a2669af0b3f24790e20,Implemented,Envelope renovation,"Envelope renovation (e.g. wall/roof insulation, double windows).",SECURITY,Security,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_697b1a2669af0b3f24790e20,Implemented,Envelope renovation,"Envelope renovation (e.g. wall/roof insulation, double windows).",PHYSIOLOGICAL,Materiality,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
